user_id,age_group,income_bracket,time_on_social_media_min,time_on_streaming_video_min,time_on_podcasts_min,monthly_conversions,customer_since_date,avg_monthly_spend,last_seen_days_ago,support_tickets_raised,churned_in_last_90_days
2017,25-34,Low,148,177,171,3,2022-01-26 08:28:18,25.77,101,1,True
2018,35-44,Low,236,200,107,12,2021-11-13 10:25:04,45.14,13,1,False
2019,45-54,High,103,188,105,0,2025-05-08 10:23:18,96.39,19,1,False
2020,35-44,Medium,193,282,219,7,2025-01-12 07:25:24,92.72,14,0,False
2021,25-34,Medium,35,258,78,7,2024-09-30 07:10:17,38.7,90,3,False
2022,45-54,High,50,272,46,0,2021-11-09 03:09:27,75.94,120,0,True
2023,18-24,Medium,116,112,46,5,2023-05-15 00:34:31,41.21,31,0,False
2024,18-24,High,174,98,136,7,2022-08-23 11:42:56,108.17,90,4,False
2025,18-24,High,109,183,8,4,2022-01-16 23:39:42,54.54,72,0,False
2026,45-54,Low,233,300,69,0,2024-03-31 15:11:10,64.46,71,2,False
2027,55+,Low,197,82,65,7,2023-09-05 14:24:37,18.73,96,0,False
2028,55+,Low,123,53,40,1,2023-12-30 01:56:08,29.02,71,0,False
2029,18-24,Low,220,284,113,2,2024-07-24 11:49:46,29.65,91,0,False
2030,35-44,High,211,64,185,3,2025-03-20 14:04:37,105.62,22,0,False
2031,55+,Medium,66,164,80,5,2021-10-26 16:48:11,66.17,3,0,False
2032,55+,High,70,290,66,2,2022-10-09 11:39:02,70.96,89,1,False
2033,25-34,Medium,200,70,23,5,2022-12-09 14:02:40,19.12,97,0,False
2034,25-34,Medium,40,135,114,10,2024-03-06 14:59:06,14.54,10,0,False
2035,18-24,High,88,65,78,10,2022-07-16 16:24:32,105.25,111,0,True
2036,45-54,Low,224,294,200,0,2024-03-11 17:51:56,65.42,18,2,False
2037,18-24,Low,41,243,73,4,2023-11-18 15:22:52,52.45,107,0,True
2038,45-54,Medium,79,222,168,0,2022-07-10 18:03:49,56.45,49,0,False
2039,45-54,High,140,74,50,1,2023-05-04 04:48:21,49.22,98,0,False
2040,35-44,High,203,182,195,2,2024-07-28 01:30:15,127.85,10,0,False
2041,55+,Medium,56,56,138,9,2024-02-16 20:23:40,33.33,25,0,False
2042,18-24,Medium,67,297,81,0,2024-11-29 06:28:28,55.06,70,0,False
2043,45-54,High,91,39,153,1,2024-10-06 12:35:53,101.34,88,0,False
2044,55+,Medium,165,50,2,7,2025-05-13 20:44:19,10.0,96,4,True
2045,25-34,High,206,127,179,0,2023-10-01 12:08:17,111.79,108,4,True
2046,25-34,Medium,60,158,144,6,2025-01-24 04:10:22,43.24,73,0,False
2047,35-44,Medium,145,270,190,2,2025-06-14 22:05:40,48.57,27,3,False
2048,35-44,Low,35,33,149,2,2024-02-10 04:18:56,105.58,77,3,False
2049,55+,Low,161,29,103,2,2025-01-20 00:07:08,29.71,96,0,False
2050,55+,Low,43,240,41,6,2023-12-13 07:38:11,50.2,41,2,False
2051,25-34,Low,62,225,126,8,2022-09-24 15:45:23,48.06,115,0,True
2052,35-44,Low,28,156,202,9,2025-02-14 03:58:42,58.27,32,0,False
2053,55+,Medium,195,245,44,4,2024-10-20 00:27:09,10.0,113,0,True
2054,18-24,High,113,215,71,6,2024-09-22 17:55:59,107.31,35,0,False
2055,18-24,High,161,244,134,5,2024-09-02 13:48:05,84.23,89,1,False
2056,35-44,High,229,142,68,1,2024-04-11 16:03:42,111.62,120,0,True
2057,55+,High,235,104,28,7,2022-10-05 06:19:39,96.37,98,2,True
2058,35-44,High,149,236,42,10,2025-03-12 05:19:38,132.29,23,0,False
2059,35-44,Low,235,89,83,7,2022-12-05 22:40:31,62.99,13,2,False
2060,35-44,High,170,235,164,2,2023-06-08 07:19:40,144.97,62,0,False
2061,45-54,Low,216,23,184,4,2021-09-01 07:50:36,51.89,118,0,True
2062,45-54,High,204,201,92,0,2021-09-02 05:11:45,79.24,70,0,False
2063,18-24,Low,99,72,81,9,2022-07-17 10:08:17,46.03,41,0,False
2064,55+,Medium,161,292,78,5,2021-09-17 05:21:21,49.36,69,1,False
2065,35-44,Low,65,99,100,3,2021-08-10 06:43:44,76.34,72,0,False
2066,45-54,Medium,151,259,210,5,2021-11-03 19:56:18,35.12,54,1,False
2067,35-44,High,23,242,48,3,2025-01-28 05:35:34,125.81,110,0,True
2068,25-34,Low,122,112,143,2,2023-09-06 17:11:49,27.95,101,1,True
2069,55+,Low,141,21,15,5,2025-07-01 00:56:04,15.49,94,0,False
2070,18-24,Low,254,128,49,3,2023-07-08 16:19:56,32.5,1,4,False
2071,35-44,High,64,233,87,1,2024-01-08 22:03:25,147.8,74,1,False
2072,18-24,Low,135,82,147,4,2022-04-15 13:03:19,38.54,102,0,True
2073,25-34,Low,248,293,170,6,2023-09-05 09:27:39,34.03,4,0,False
2074,25-34,Low,203,294,43,6,2023-07-23 01:54:25,28.09,110,0,True
2075,35-44,Medium,234,82,117,2,2021-12-28 04:26:17,64.82,114,1,True
2076,25-34,High,226,94,86,0,2025-04-05 12:41:41,53.78,83,0,False
2077,25-34,Medium,96,79,112,3,2022-04-21 06:21:19,73.37,101,3,True
2078,55+,Medium,118,226,57,0,2021-12-08 04:16:33,50.5,78,4,False
2079,35-44,Medium,69,99,152,5,2022-12-02 17:00:05,60.72,22,1,False
2080,45-54,Medium,126,90,111,5,2021-07-18 09:13:49,11.77,82,0,False
2081,55+,Medium,92,106,145,1,2022-01-25 01:07:10,59.52,40,0,False
2082,18-24,Low,66,175,24,6,2021-08-28 11:23:59,79.03,13,0,False
2083,18-24,Medium,55,120,88,6,2023-07-08 14:19:54,30.78,67,2,False
2084,18-24,Medium,58,77,57,3,2022-12-13 07:06:32,39.68,81,0,False
2085,35-44,High,141,244,179,8,2022-12-30 11:32:38,129.89,89,0,False
2086,35-44,Low,65,205,213,11,2023-10-16 02:32:37,43.56,114,0,True
2087,55+,Medium,208,184,177,6,2022-09-24 01:47:01,10.0,97,0,False
2088,25-34,Low,42,271,126,0,2021-12-23 16:38:06,26.71,17,1,False
2089,55+,Medium,179,238,30,6,2025-03-23 16:08:11,25.08,30,4,False
2090,35-44,Low,43,65,148,5,2021-07-10 05:38:37,116.39,109,0,True
2091,55+,Medium,11,123,10,6,2021-07-16 17:13:48,52.63,43,3,False
2092,25-34,High,95,272,44,4,2023-08-30 14:48:48,88.2,24,0,False
2093,25-34,High,116,167,120,5,2021-10-19 20:26:18,109.59,53,0,False
2094,18-24,Low,231,102,42,2,2022-05-19 08:50:59,43.47,106,0,True
2095,35-44,High,234,173,61,4,2024-08-25 10:20:59,124.66,112,0,True
2096,25-34,High,94,210,100,6,2022-03-17 18:26:40,115.69,22,0,False
2097,35-44,Medium,55,137,199,0,2023-02-06 17:53:16,75.79,27,0,False
2098,35-44,High,130,44,169,5,2023-07-28 13:20:21,88.2,16,1,False
2099,18-24,High,203,299,73,9,2024-06-17 21:38:46,110.84,18,0,False
2100,18-24,Low,44,258,22,3,2024-06-01 02:32:44,43.83,46,0,False
2101,35-44,Medium,112,165,82,3,2024-01-03 11:52:59,92.26,69,0,False
2102,55+,Medium,163,102,132,8,2025-06-25 23:22:56,47.25,109,3,True
2103,45-54,High,52,227,197,4,2024-10-03 15:20:06,95.11,13,1,False
2104,45-54,High,173,119,219,3,2022-02-19 13:28:23,97.06,41,1,False
2105,55+,High,70,206,85,6,2023-08-07 05:08:21,109.77,7,0,False
2106,35-44,Medium,48,183,99,5,2024-08-07 07:33:51,78.15,71,0,False
2107,55+,Low,162,278,165,1,2024-10-02 06:59:20,21.68,25,3,False
2108,18-24,Low,82,112,136,2,2022-05-25 09:31:17,51.37,67,1,False
2109,25-34,Medium,124,228,4,2,2022-08-16 12:29:57,43.55,44,0,False
2110,35-44,Low,127,75,217,2,2023-10-23 15:19:27,61.09,93,0,False
2111,45-54,High,235,321,69,2,2024-06-12 07:58:21,94.26,48,4,False
2112,35-44,Medium,67,75,101,6,2023-06-01 20:17:48,49.15,86,0,False
2113,25-34,High,190,148,6,4,2021-11-10 08:47:31,98.03,69,0,False
2114,18-24,Low,234,289,80,9,2021-12-25 18:35:00,63.24,81,0,False
2115,35-44,High,31,172,190,0,2022-11-05 07:07:29,86.85,95,0,False
2116,45-54,High,109,221,45,4,2024-07-13 23:38:40,92.08,59,1,False
2117,18-24,Medium,88,215,22,2,2025-03-31 05:46:37,66.85,104,3,True
2118,45-54,Medium,127,31,176,3,2022-04-09 05:29:35,40.43,33,0,False
2119,45-54,High,125,75,94,6,2021-09-16 14:06:50,74.76,34,0,False
2120,25-34,Medium,235,117,131,2,2023-11-26 06:34:22,22.06,78,0,False
2121,45-54,Medium,228,107,54,7,2023-02-13 21:54:33,49.48,50,1,False
2122,45-54,High,183,220,126,4,2024-10-11 01:43:02,112.84,65,0,False
2123,45-54,Medium,145,112,172,10,2025-04-09 12:47:06,38.56,38,1,False
2124,35-44,Medium,143,261,130,3,2022-10-19 00:16:46,126.24,15,0,False
2125,18-24,Low,95,228,49,5,2023-04-17 20:28:51,10.39,48,1,False
2126,35-44,Low,145,71,61,5,2024-03-01 06:20:08,52.59,57,0,False
2127,55+,High,218,180,89,7,2025-06-01 10:27:25,100.1,32,3,False
2128,25-34,Low,146,172,101,8,2025-01-28 10:57:26,10.0,7,0,False
2129,18-24,Low,232,184,33,1,2024-03-22 18:17:28,46.89,23,0,False
2130,55+,Low,90,219,158,5,2023-07-12 15:32:49,46.55,21,2,False
2131,18-24,Medium,197,197,84,0,2021-09-11 11:46:22,31.23,48,1,False
2132,25-34,Low,143,167,127,4,2021-11-03 10:14:29,48.85,81,0,False
2133,18-24,Low,243,269,22,5,2025-03-02 10:54:58,40.91,51,0,False
2134,18-24,High,65,97,6,2,2023-10-05 13:59:50,137.78,17,4,False
2135,35-44,Medium,159,300,102,6,2022-04-29 17:48:05,70.23,80,4,False
2136,25-34,Medium,65,91,89,7,2022-08-25 13:44:46,40.32,95,1,False
2137,25-34,Low,186,49,108,10,2023-12-27 12:09:43,28.82,67,2,False
2138,35-44,Medium,81,224,163,5,2024-08-25 05:25:51,71.76,14,0,False
2139,55+,Medium,135,213,142,8,2023-01-03 20:51:27,51.06,90,3,False
2140,45-54,Low,58,182,46,3,2024-07-01 13:14:37,48.59,28,2,False
2141,35-44,Low,35,250,206,6,2021-08-08 23:45:26,79.59,89,0,False
2142,25-34,High,250,327,48,6,2022-10-02 15:27:55,111.48,112,1,True
2143,25-34,Medium,132,224,77,4,2021-10-23 07:41:01,25.08,24,2,False
2144,55+,High,63,283,51,5,2024-06-07 14:30:10,116.6,46,0,False
2145,55+,Medium,237,35,120,0,2022-05-14 04:45:23,81.48,13,0,False
2146,55+,Medium,238,182,165,3,2024-05-22 04:04:17,14.44,4,0,False
2147,45-54,Low,29,227,144,10,2023-09-23 10:56:10,37.85,62,0,False
2148,18-24,Low,224,162,149,3,2022-06-05 17:55:46,37.95,10,2,False
2149,25-34,Medium,152,87,15,9,2023-10-22 18:01:28,58.71,90,2,False
2150,55+,Medium,96,286,177,4,2024-07-29 13:16:01,22.48,117,1,True
2151,55+,Medium,197,165,69,1,2023-02-19 21:46:34,19.35,72,0,False
2152,18-24,Low,69,152,98,4,2023-07-31 06:21:44,62.87,21,0,False
2153,55+,High,235,137,64,7,2023-04-29 09:59:21,89.34,58,4,False
2154,25-34,Medium,38,105,180,0,2021-08-17 14:13:56,82.86,60,1,False
2155,55+,Low,142,232,106,8,2023-02-04 17:33:33,39.52,48,0,False
2156,25-34,Medium,52,262,62,12,2021-08-24 23:10:43,13.91,30,0,False
2157,55+,High,128,263,142,5,2022-10-02 16:21:05,75.92,83,0,False
2158,55+,Medium,224,68,142,0,2022-09-10 12:35:52,32.34,58,0,False
2159,35-44,Low,59,46,151,9,2022-10-25 07:09:33,69.39,118,1,True
2160,18-24,Low,186,66,87,4,2021-09-16 12:57:39,10.0,87,0,False
2161,18-24,High,111,134,70,6,2024-10-05 12:55:04,91.83,42,1,False
2162,25-34,Medium,33,88,91,0,2023-04-11 08:22:16,33.97,16,0,False
2163,25-34,High,71,276,55,4,2022-12-23 04:36:31,56.74,111,1,True
2164,45-54,Low,127,16,153,3,2022-06-11 06:23:57,45.46,50,2,False
2165,45-54,Low,35,177,122,6,2021-07-20 04:43:52,62.7,16,2,False
2166,35-44,Low,171,136,55,10,2023-06-30 20:31:35,99.98,58,0,False
2167,45-54,High,83,242,55,4,2022-09-05 08:34:40,124.56,22,1,False
2168,25-34,High,90,186,63,4,2023-08-13 10:25:11,92.09,67,3,False
2169,18-24,Medium,143,169,151,7,2022-02-10 14:39:31,18.02,92,1,False
2170,25-34,Medium,114,135,68,7,2021-10-09 01:26:39,75.03,87,2,False
2171,18-24,Medium,131,265,64,0,2025-03-21 23:22:48,37.31,104,1,True
2172,55+,Medium,215,88,94,7,2022-08-06 14:47:33,73.86,64,1,False
2173,55+,Medium,23,130,157,9,2021-11-05 15:45:45,49.81,32,1,False
2174,25-34,Medium,107,274,43,8,2023-02-17 16:40:10,13.35,116,0,True
2175,35-44,Medium,26,203,145,2,2023-06-17 00:58:55,99.41,60,1,False
2176,45-54,Medium,39,25,202,4,2023-05-18 00:37:06,45.36,64,0,False
2177,18-24,Low,133,273,21,5,2022-03-17 02:09:19,39.35,53,2,False
2178,45-54,Low,71,212,45,5,2025-01-16 21:15:59,10.0,105,2,True
2179,55+,High,141,51,92,4,2024-04-28 14:11:40,103.22,72,1,False
2180,45-54,Medium,75,35,82,3,2023-11-04 23:40:12,50.76,100,0,False
2181,35-44,Medium,203,214,118,5,2024-03-07 10:31:12,76.87,9,2,False
2182,45-54,Low,163,300,185,3,2022-04-12 03:21:32,47.95,117,3,True
2183,55+,High,228,111,3,1,2022-12-15 04:39:45,132.02,91,4,True
2184,18-24,Medium,122,234,114,7,2024-09-01 12:42:09,63.21,16,0,False
2185,18-24,Medium,229,102,164,6,2023-08-12 03:00:06,52.5,36,0,False
2186,45-54,Medium,235,226,51,11,2023-01-03 06:08:32,22.37,67,0,False
2187,35-44,High,208,40,94,4,2024-02-23 13:38:22,117.09,15,1,False
2188,55+,High,58,312,51,9,2023-08-02 08:46:16,111.05,101,0,True
2189,45-54,High,143,248,100,5,2025-04-17 12:56:23,79.08,62,2,False
2190,45-54,High,137,41,95,9,2023-03-09 12:04:54,107.65,106,1,True
2191,25-34,Medium,158,172,72,6,2024-03-16 20:28:24,52.56,106,0,True
2192,25-34,Medium,81,32,150,0,2023-06-16 21:07:20,55.52,9,0,False
2193,35-44,Medium,238,136,218,8,2022-06-13 02:10:27,54.52,29,0,False
2194,18-24,High,108,265,151,5,2023-08-06 12:07:14,67.8,11,0,False
2195,45-54,Low,210,130,180,7,2025-06-09 10:00:46,58.09,28,0,False
2196,45-54,Medium,239,12,104,10,2021-12-06 23:08:21,10.0,54,0,False
2197,55+,Low,83,111,33,3,2022-07-29 13:12:51,65.68,66,0,False
2198,55+,High,134,295,129,3,2023-08-14 15:30:35,95.6,89,0,False
2199,25-34,High,222,249,102,8,2025-06-08 13:36:06,61.81,88,0,False
2200,45-54,High,133,73,48,8,2021-12-04 21:34:53,110.69,40,3,False
2201,25-34,High,243,306,50,7,2025-04-25 23:33:08,125.83,31,0,False
2202,45-54,Low,84,95,142,5,2025-05-12 06:05:11,42.88,81,0,False
2203,18-24,Medium,38,25,106,0,2024-08-14 15:23:42,16.31,43,3,False
2204,18-24,Medium,101,10,11,3,2024-02-18 21:56:30,10.0,47,1,False
2205,55+,Low,66,215,33,2,2022-06-27 10:48:32,47.22,83,0,False
2206,55+,Medium,164,47,173,0,2024-11-11 06:04:59,53.67,41,0,False
2207,55+,High,59,246,74,3,2025-05-29 08:18:14,92.15,66,0,False
2208,25-34,Low,156,222,36,3,2023-09-30 02:49:15,50.36,57,1,False
2209,25-34,High,231,80,5,5,2022-01-18 13:19:32,74.88,87,4,False
2210,18-24,High,59,205,127,4,2022-08-20 06:03:14,95.85,93,1,False
2211,35-44,High,231,325,58,4,2023-09-29 12:55:31,115.52,67,1,False
2212,55+,Low,172,58,48,5,2021-10-08 08:07:09,53.57,44,1,False
2213,25-34,High,144,72,121,5,2022-08-22 20:15:26,72.37,93,0,False
2214,55+,High,37,195,158,2,2023-07-27 00:58:02,88.0,116,0,True
2215,55+,High,196,228,41,2,2023-11-27 05:28:11,79.86,55,1,False
2216,55+,Low,136,251,114,9,2025-05-16 04:42:02,23.16,44,1,False
2217,18-24,Medium,189,168,65,2,2023-01-20 07:06:31,31.55,47,2,False
2218,55+,Medium,146,161,85,3,2023-06-30 10:28:49,42.14,46,0,False
2219,35-44,Low,90,69,182,4,2023-01-27 09:09:17,90.02,86,2,False
2220,45-54,High,211,132,78,6,2022-04-28 10:17:04,127.67,80,0,False
2221,18-24,Medium,201,183,5,6,2022-10-11 22:25:46,11.26,77,4,False
2222,55+,Medium,48,82,15,4,2025-01-15 15:54:53,47.4,9,1,False
2223,45-54,High,85,95,173,3,2024-08-22 08:52:51,51.58,94,0,False
2224,45-54,High,87,296,103,4,2022-06-23 16:32:34,73.68,23,0,False
2225,45-54,High,38,184,158,2,2023-02-13 13:41:56,80.64,6,0,False
2226,18-24,Medium,82,216,103,10,2024-12-08 10:31:43,10.0,51,0,False
2227,35-44,Medium,37,134,184,4,2023-12-03 22:16:59,96.07,51,0,False
2228,35-44,Low,168,277,116,3,2021-10-07 14:25:15,76.46,70,1,False
2229,55+,Low,231,116,147,0,2023-08-31 17:17:08,43.77,56,0,False
2230,35-44,Medium,232,117,42,0,2025-02-05 00:28:49,59.14,106,2,True
2231,25-34,Medium,121,82,49,12,2023-10-26 07:30:09,24.41,107,0,True
2232,45-54,Medium,121,213,71,4,2023-06-17 06:20:46,68.19,110,0,True
2233,18-24,Medium,254,158,150,0,2023-02-28 03:54:38,38.67,81,0,False
2234,18-24,Medium,107,68,118,1,2024-10-05 02:05:56,41.57,116,0,True
2235,35-44,Medium,33,262,202,7,2024-07-12 22:30:58,38.32,30,1,False
2236,35-44,Medium,196,300,211,5,2022-11-29 18:30:14,92.25,76,4,False
2237,45-54,Low,60,199,88,0,2024-08-13 07:47:58,35.04,77,1,False
2238,25-34,High,79,292,130,0,2022-07-25 22:36:02,94.04,103,0,True
2239,55+,High,107,195,71,8,2023-11-08 23:35:10,115.31,30,0,False
2240,25-34,Medium,55,130,178,10,2021-07-30 07:18:56,56.61,26,4,False
2241,18-24,High,258,132,21,1,2021-08-10 06:18:52,99.3,2,1,False
2242,18-24,Medium,115,101,134,7,2021-09-21 17:12:39,36.37,26,0,False
2243,25-34,Medium,171,82,173,10,2022-05-17 04:21:00,42.54,3,1,False
2244,35-44,High,77,153,215,6,2025-03-09 00:20:11,121.68,23,0,False
2245,25-34,Low,217,65,31,2,2022-05-16 13:09:11,37.1,75,0,False
2246,55+,High,168,49,33,5,2023-06-02 21:51:34,111.96,58,1,False
2247,18-24,High,191,131,25,8,2021-11-09 19:38:17,101.7,34,0,False
2248,45-54,Medium,57,138,136,9,2022-06-30 23:58:10,17.04,88,1,False
2249,35-44,Medium,100,97,93,4,2022-10-17 16:30:51,43.99,56,0,False
2250,25-34,Low,182,237,16,0,2024-06-06 22:07:16,48.31,10,1,False
2251,35-44,Low,216,88,178,5,2022-12-04 13:35:37,75.26,48,1,False
2252,18-24,Medium,137,78,167,3,2021-08-09 05:05:02,75.87,60,0,False
2253,35-44,Low,146,217,71,7,2021-12-24 18:03:31,59.34,60,0,False
2254,25-34,Medium,38,54,146,5,2024-05-04 23:41:52,30.34,3,1,False
2255,18-24,Low,177,56,75,4,2023-07-12 14:28:28,10.0,56,0,False
2256,18-24,Low,71,126,160,7,2022-10-27 10:12:42,34.9,79,2,False
2257,55+,Low,213,78,112,4,2024-10-15 14:28:51,13.42,56,1,False
2258,55+,Medium,216,297,0,7,2022-03-25 07:21:40,62.55,28,0,False
2259,25-34,Low,256,185,34,6,2023-06-06 12:11:15,72.46,22,0,False
2260,18-24,High,185,268,93,2,2023-05-18 05:29:19,72.31,80,2,False
2261,45-54,Medium,113,223,129,9,2024-09-04 17:39:10,47.99,53,0,False
2262,18-24,Medium,166,139,131,3,2022-02-28 02:45:16,33.82,31,0,False
2263,25-34,Medium,66,101,150,5,2025-03-21 18:02:24,40.87,55,0,False
2264,18-24,Medium,184,213,13,5,2023-04-14 18:24:57,46.49,47,0,False
2265,25-34,Low,230,88,173,5,2023-04-04 07:36:07,37.37,3,2,False
2266,25-34,Medium,65,200,52,7,2022-08-01 01:21:16,27.83,56,0,False
2267,45-54,Medium,226,43,103,0,2023-12-16 18:00:15,53.97,39,0,False
2268,35-44,Medium,86,14,94,2,2021-08-21 21:19:17,51.85,67,1,False
2269,55+,Low,27,173,80,3,2021-10-06 18:23:34,51.66,96,0,False
2270,55+,High,12,108,35,6,2023-07-14 11:22:33,81.3,69,1,False
2271,25-34,High,163,81,13,4,2023-01-11 15:54:13,51.78,4,0,False
2272,35-44,Low,64,41,88,7,2024-01-17 04:09:49,65.77,52,0,False
2273,45-54,Medium,157,184,84,5,2023-12-09 00:47:06,41.24,3,1,False
2274,18-24,Medium,126,258,46,5,2022-11-01 02:42:04,77.11,119,3,True
2275,35-44,Medium,39,214,58,4,2022-11-10 11:47:22,103.65,102,0,True
2276,45-54,Medium,13,137,147,6,2023-05-02 12:17:06,30.89,13,1,False
2277,18-24,Medium,98,186,95,5,2022-10-25 16:05:23,57.02,114,0,True
2278,25-34,High,106,328,180,6,2022-03-09 02:40:52,92.68,43,0,False
2279,25-34,High,75,126,158,5,2023-03-18 10:05:14,112.87,118,0,True
2280,18-24,Medium,141,74,113,9,2024-12-14 06:27:33,33.06,59,1,False
2281,18-24,Low,234,21,55,10,2022-11-16 04:07:27,36.23,21,0,False
2282,25-34,Low,183,243,86,5,2023-09-21 10:56:25,45.34,5,1,False
2283,45-54,Low,238,97,167,2,2023-03-08 04:05:57,60.75,12,0,False
2284,55+,Medium,124,61,95,4,2023-10-29 12:33:39,54.69,112,1,True
2285,45-54,Medium,82,294,203,7,2021-08-03 19:19:12,55.0,74,1,False
2286,45-54,Low,73,298,118,3,2023-04-15 05:44:43,14.42,20,0,False
2287,55+,Low,43,187,118,8,2022-05-15 12:20:17,14.03,99,0,False
2288,55+,Medium,12,31,166,4,2023-11-14 03:07:27,65.57,86,2,False
2289,35-44,Low,226,82,125,3,2024-01-12 04:57:15,81.8,99,0,False
2290,45-54,Low,19,71,90,2,2024-01-23 01:20:19,32.48,67,2,False
2291,25-34,Medium,139,221,81,9,2025-01-27 05:22:22,47.26,4,0,False
2292,55+,Low,91,38,71,9,2023-10-05 14:31:46,15.31,52,0,False
2293,18-24,Low,251,152,166,0,2021-08-19 05:51:18,47.13,110,0,True
2294,25-34,High,110,313,99,4,2024-01-10 03:50:29,67.05,47,3,False
2295,25-34,High,44,65,93,0,2025-01-17 11:36:47,107.17,19,2,False
2296,35-44,Medium,119,105,119,2,2021-10-21 21:53:15,41.62,82,1,False
2297,45-54,Low,74,10,127,3,2022-12-12 05:20:17,27.86,29,0,False
2298,25-34,Medium,144,207,14,3,2024-12-01 09:21:50,25.56,111,0,True
2299,35-44,Low,216,67,172,5,2024-03-19 00:21:12,33.69,11,0,False
2300,35-44,Medium,11,284,156,3,2024-01-22 11:29:25,44.38,31,0,False
2301,55+,Low,116,281,43,4,2023-07-01 14:05:42,33.66,1,3,False
2302,55+,High,134,237,82,8,2022-12-19 00:50:00,99.56,82,0,False
2303,45-54,Low,15,5,183,8,2023-01-28 00:00:31,52.39,101,0,True
2304,35-44,Medium,203,142,168,1,2024-04-16 18:14:46,75.74,1,0,False
2305,55+,Low,43,280,48,9,2023-10-02 23:21:39,10.47,1,0,False
2306,18-24,Low,55,28,50,3,2025-03-25 13:29:43,29.13,51,0,False
2307,25-34,Low,96,61,7,4,2024-12-12 16:18:25,29.9,101,1,True
2308,45-54,Medium,42,77,95,8,2022-10-29 17:05:41,49.31,116,0,True
2309,55+,Medium,197,187,137,6,2024-09-14 04:33:55,33.44,3,3,False
2310,25-34,High,199,78,133,7,2024-01-06 16:59:46,99.31,34,2,False
2311,55+,High,196,234,135,3,2023-02-25 18:42:17,80.07,39,0,False
2312,45-54,Low,202,218,157,0,2021-07-26 03:14:27,36.44,114,2,True
2313,45-54,High,214,226,126,6,2023-05-29 12:11:23,124.15,49,2,False
2314,45-54,Low,62,294,179,5,2025-04-07 11:37:22,63.19,84,0,False
2315,35-44,Low,16,218,61,7,2025-03-07 23:26:52,54.97,12,0,False
2316,45-54,Medium,192,122,205,3,2024-07-01 10:30:31,48.78,43,0,False
2317,55+,Low,155,141,69,7,2024-07-03 15:56:30,41.8,15,0,False
2318,55+,High,203,189,170,0,2022-08-15 06:33:50,55.94,74,1,False
2319,55+,High,130,163,165,3,2023-10-02 06:43:06,67.78,96,3,True
2320,45-54,High,205,261,121,10,2023-03-31 02:08:46,90.81,100,1,False
2321,45-54,High,73,190,203,6,2021-09-04 05:02:55,90.77,39,0,False
2322,25-34,Medium,233,156,46,9,2023-07-10 03:42:50,58.71,84,0,False
2323,18-24,High,165,67,46,9,2021-11-02 10:46:48,101.5,72,1,False
2324,18-24,Low,188,225,124,6,2023-06-20 13:45:27,69.41,102,0,True
2325,35-44,High,134,109,178,4,2021-11-10 00:26:18,139.47,35,0,False
2326,18-24,Low,236,232,55,0,2024-10-31 16:58:18,31.41,22,1,False
2327,18-24,Medium,229,66,93,5,2022-10-10 06:37:41,63.29,78,1,False
2328,45-54,Low,34,251,216,5,2022-01-10 15:21:57,22.44,103,1,True
2329,45-54,Low,134,56,46,5,2023-11-13 04:35:20,36.11,30,1,False
2330,35-44,High,57,138,54,4,2023-04-06 15:59:07,105.46,103,1,True
2331,35-44,Medium,82,73,109,2,2023-09-30 19:51:06,60.43,45,0,False
2332,25-34,Medium,49,64,31,2,2023-01-13 00:12:04,54.22,96,4,True
2333,35-44,High,95,263,65,4,2023-11-13 15:48:56,139.45,34,1,False
2334,55+,High,29,173,84,6,2022-04-08 15:13:32,120.32,1,0,False
2335,45-54,Low,12,117,94,6,2021-07-19 07:17:59,22.38,104,3,True
2336,25-34,Medium,186,190,2,3,2025-04-17 13:17:08,63.66,34,0,False
2337,18-24,Medium,98,58,8,2,2024-04-01 13:03:14,41.45,46,0,False
2338,18-24,High,150,185,122,4,2023-05-10 18:01:01,69.21,73,2,False
2339,18-24,High,134,290,0,1,2024-07-30 18:23:19,66.54,64,0,False
2340,45-54,Low,14,285,84,3,2022-06-13 15:44:07,45.26,119,0,True
2341,45-54,Medium,105,35,161,0,2021-12-31 17:47:28,17.82,86,0,False
2342,45-54,Low,137,273,100,7,2022-10-20 12:14:02,46.6,65,3,False
2343,25-34,Low,247,195,166,8,2023-08-06 15:16:01,40.58,45,0,False
2344,25-34,Low,146,143,94,9,2025-06-16 14:18:52,56.94,114,3,True
2345,35-44,Medium,178,181,99,7,2022-03-28 02:50:47,91.92,63,0,False
2346,25-34,Medium,197,189,65,8,2024-07-28 11:23:38,27.42,26,1,False
2347,55+,Medium,167,90,153,5,2022-11-17 07:08:54,10.0,12,0,False
2348,45-54,High,226,192,194,5,2021-07-25 02:39:54,98.05,54,0,False
2349,35-44,Medium,83,205,196,3,2021-09-26 14:20:52,110.73,97,2,True
2350,45-54,High,228,115,216,7,2022-02-02 08:41:24,105.47,51,4,False
2351,18-24,Medium,130,287,105,5,2023-08-20 07:59:42,14.89,42,0,False
2352,25-34,Low,78,283,132,3,2022-05-19 09:28:21,61.5,53,0,False
2353,35-44,Low,70,235,140,5,2025-06-14 17:59:27,66.82,73,3,False
2354,55+,Low,237,18,5,2,2022-06-04 16:25:56,40.11,2,1,False
2355,55+,Medium,171,28,178,0,2025-06-03 17:27:58,10.0,15,0,False
