user_id,age_group,income_bracket,time_on_social_media_min,time_on_streaming_video_min,time_on_podcasts_min,monthly_conversions,customer_since_date,avg_monthly_spend,last_seen_days_ago,support_tickets_raised,churned_in_last_90_days,partner_purchase_categories,traveler_type,household_size,education_level,homeowner_status,offline_purchase_intent
2538,55+,High,80,65,100,2,2021-09-30 08:42:22,52.01,72,0,False,Electronics,Backpacker,3,Masters Degree,Rent,None
2539,35-44,Low,126,217,42,7,2022-04-22 08:03:54,79.71,94,0,False,"Apparel, Electronics",Backpacker,2,High School,Own,None
2540,35-44,High,107,279,97,4,2022-04-13 03:21:37,133.01,91,1,False,"Fitness, Books",Solo,4,Bachelors Degree,Own,None
2541,18-24,Low,174,144,63,5,2023-04-15 01:31:32,47.73,110,0,True,"Books, Apparel",Unknown,2,High School,Rent,None
2542,25-34,High,216,60,80,5,2024-03-20 19:56:31,87.01,114,0,True,"Electronics, Home Goods",Leisure,5,Bachelors Degree,Own,None
2543,35-44,Low,44,78,196,5,2024-02-18 02:44:04,73.54,50,0,False,"Fitness, Electronics",Leisure,5,Bachelors Degree,Rent,In-Market for Car
2544,35-44,Low,138,154,86,7,2024-07-31 06:08:20,102.45,120,1,True,Books,Unknown,4,Masters Degree,Rent,None
2545,25-34,High,98,298,161,6,2023-01-24 06:52:45,86.57,82,0,False,"Groceries, Home Goods",Unknown,1,Bachelors Degree,Rent,None
2546,35-44,Medium,19,206,197,2,2024-12-20 04:56:24,70.47,11,0,False,"Groceries, Apparel",Family,3,High School,Own,None
2547,55+,Medium,27,43,133,8,2022-10-11 22:08:23,44.2,46,0,False,Home Goods,Unknown,4,Bachelors Degree,Own,None
2548,45-54,Medium,222,198,132,6,2022-12-11 05:28:22,21.34,107,0,True,Fitness,Unknown,4,Bachelors Degree,Rent,Seeking Insurance
2549,45-54,Medium,206,49,90,7,2023-03-12 01:34:09,35.15,77,0,False,"Books, Home Goods",Leisure,1,Masters Degree,Own,Planning Vacation
2550,18-24,Low,150,236,139,5,2025-02-07 17:42:37,69.35,90,0,False,"Apparel, Home Goods",Backpacker,1,High School,Own,None
2551,45-54,High,190,324,71,7,2024-04-21 05:15:18,126.34,103,1,True,Groceries,Backpacker,5,Bachelors Degree,Own,None
2552,25-34,High,59,264,146,0,2022-01-11 16:35:01,132.09,79,1,False,Groceries,Solo,2,High School,Own,In-Market for Car
2553,45-54,Low,174,248,81,1,2023-07-15 01:27:03,77.39,43,2,False,Home Goods,Solo,2,Bachelors Degree,Own,None
2554,45-54,Low,24,234,185,5,2024-12-05 13:47:08,31.04,34,0,False,"Apparel, Books",Unknown,5,Bachelors Degree,Rent,None
2555,45-54,Medium,227,129,57,1,2021-07-20 05:44:33,47.48,20,4,False,"Home Goods, Fitness",Solo,5,PhD,Own,None
2556,55+,Low,159,194,127,4,2023-05-06 02:50:25,10.94,73,0,False,"Apparel, Electronics",Unknown,4,Masters Degree,Own,None
2557,18-24,Medium,219,261,22,2,2022-01-26 06:11:06,54.94,55,0,False,Fitness,Unknown,3,PhD,Rent,None
2558,45-54,Medium,221,76,197,5,2023-09-25 01:22:50,50.43,38,0,False,Electronics,Solo,4,High School,Rent,In-Market for Home
2559,55+,Low,174,183,104,5,2021-09-27 21:57:50,60.42,18,0,False,"Books, Fitness",Unknown,3,Bachelors Degree,Rent,None
2560,45-54,High,52,99,53,10,2021-07-11 10:49:52,114.44,38,0,False,Groceries,Leisure,4,Bachelors Degree,Own,None
2561,35-44,Medium,122,279,125,9,2021-12-28 11:41:02,51.49,49,0,False,Groceries,Backpacker,5,Bachelors Degree,Own,None
2562,35-44,Low,26,286,176,2,2023-06-03 03:51:15,85.62,117,2,True,"Groceries, Home Goods",Solo,1,High School,Rent,In-Market for Car
2563,55+,Low,120,157,112,2,2022-12-27 09:09:36,41.06,34,0,False,"Groceries, Books",Backpacker,3,Masters Degree,Own,Planning Vacation
2564,55+,Medium,77,236,77,6,2021-11-10 13:52:04,44.13,101,0,True,"Home Goods, Groceries",Unknown,1,Masters Degree,Rent,None
2565,55+,Low,197,86,167,2,2022-01-27 09:49:52,10.0,8,1,False,"Apparel, Groceries",Unknown,4,Masters Degree,Own,Planning Vacation
2566,25-34,Low,158,289,67,5,2024-03-30 07:27:54,30.11,55,1,False,"Home Goods, Electronics",Leisure,3,High School,Own,In-Market for Car
2567,18-24,High,130,154,44,7,2024-11-11 14:58:34,132.48,20,0,False,"Apparel, Home Goods",Family,3,High School,Own,In-Market for Car
2568,18-24,Low,210,148,87,11,2025-01-26 18:25:49,80.8,107,1,True,"Groceries, Fitness",Unknown,2,High School,Own,None
2569,18-24,Medium,46,197,13,3,2022-07-09 00:54:18,64.6,23,1,False,"Fitness, Home Goods",Leisure,3,Masters Degree,Rent,Planning Vacation
2570,25-34,High,64,102,75,1,2024-07-29 15:14:57,97.34,28,0,False,"Apparel, Books",Family,4,High School,Rent,None
2571,45-54,Medium,181,253,92,5,2024-03-03 07:46:16,11.4,65,0,False,Books,Business,4,PhD,Own,None
2572,25-34,Low,222,120,152,6,2025-03-21 17:12:37,36.74,103,3,True,Books,Backpacker,3,PhD,Rent,In-Market for Car
2573,25-34,Medium,52,227,175,9,2023-07-14 12:15:28,34.47,91,0,False,"Fitness, Apparel",Business,3,Bachelors Degree,Own,In-Market for Car
2574,25-34,Low,193,271,112,7,2022-11-18 15:35:44,18.61,46,0,False,Fitness,Family,3,PhD,Rent,None
2575,35-44,Medium,135,287,114,1,2022-08-17 13:26:26,83.74,47,1,False,Books,Family,3,Bachelors Degree,Own,Seeking Insurance
2576,35-44,Low,196,175,70,7,2022-08-26 23:57:33,79.95,108,0,True,Home Goods,Family,3,Bachelors Degree,Rent,Planning Vacation
2577,18-24,High,92,61,78,6,2025-01-13 11:20:14,80.38,67,1,False,Groceries,Leisure,3,High School,Own,None
2578,55+,High,199,239,5,8,2023-08-14 18:24:22,41.06,86,0,False,Apparel,Unknown,5,High School,Rent,None
2579,45-54,Low,169,187,175,9,2022-08-29 13:05:32,18.29,50,3,False,"Apparel, Home Goods",Unknown,1,PhD,Rent,None
2580,55+,High,182,164,50,2,2024-05-02 06:00:59,99.63,108,3,True,Books,Unknown,4,High School,Rent,None
2581,45-54,Low,64,80,105,5,2022-11-23 03:02:07,10.0,106,1,True,"Home Goods, Groceries",Unknown,4,Masters Degree,Rent,Seeking Insurance
2582,18-24,Low,200,155,23,7,2023-10-25 02:38:06,56.02,31,4,False,Groceries,Solo,2,High School,Own,None
2583,45-54,Low,77,267,130,0,2024-06-07 10:01:28,28.52,70,0,False,"Groceries, Apparel",Unknown,3,Masters Degree,Own,In-Market for Home
2584,45-54,Low,120,106,132,9,2021-12-18 04:47:06,44.3,22,0,False,"Home Goods, Groceries",Unknown,3,Masters Degree,Own,In-Market for Home
2585,45-54,Medium,224,39,148,2,2021-11-03 08:21:23,22.03,70,1,False,"Home Goods, Fitness",Unknown,4,Bachelors Degree,Own,None
2586,35-44,Low,79,203,73,0,2025-05-02 17:17:59,79.19,114,0,True,"Fitness, Electronics",Unknown,2,Bachelors Degree,Own,None
2587,25-34,Medium,104,229,74,5,2023-04-12 20:08:11,41.93,71,1,False,Fitness,Solo,4,Bachelors Degree,Own,None
2588,35-44,Low,75,263,57,5,2022-12-25 08:16:13,99.38,64,0,False,"Electronics, Fitness",Leisure,3,High School,Own,None
2589,35-44,Medium,222,252,117,2,2025-01-04 15:04:24,84.26,57,0,False,"Fitness, Home Goods",Family,5,Masters Degree,Own,None
2590,18-24,Low,162,244,109,5,2022-04-02 05:43:53,36.55,39,1,False,"Books, Fitness",Family,2,Masters Degree,Own,Planning Vacation
2591,55+,High,232,149,96,6,2023-04-10 07:42:07,117.25,118,0,True,"Electronics, Books",Unknown,5,PhD,Own,In-Market for Car
2592,35-44,Low,165,180,107,0,2023-02-11 01:24:20,95.27,70,0,False,Fitness,Family,5,Bachelors Degree,Rent,None
2593,45-54,High,158,325,113,5,2022-07-15 15:32:20,123.21,21,0,False,"Books, Groceries",Backpacker,1,PhD,Own,None
2594,55+,Low,39,179,151,8,2024-09-15 13:58:10,25.69,74,3,False,"Books, Electronics",Unknown,2,Bachelors Degree,Rent,In-Market for Home
2595,25-34,Low,111,125,18,2,2022-10-31 06:39:54,47.01,30,0,False,Books,Unknown,2,High School,Rent,None
2596,55+,Low,223,132,132,1,2024-06-23 19:44:07,49.86,53,2,False,"Electronics, Groceries",Family,1,Bachelors Degree,Rent,Planning Vacation
2597,45-54,Low,209,251,165,5,2023-01-20 22:50:27,48.13,66,1,False,"Groceries, Books",Family,4,PhD,Rent,In-Market for Home
2598,18-24,High,238,43,145,4,2023-03-27 20:52:33,80.04,118,1,True,Books,Leisure,5,PhD,Own,None
2599,18-24,Medium,189,290,14,3,2021-09-25 20:12:07,13.23,118,0,True,Books,Unknown,2,High School,Rent,None
2600,18-24,Medium,209,76,154,2,2025-01-23 07:55:56,10.0,21,1,False,Groceries,Unknown,2,Masters Degree,Own,None
2601,55+,High,141,249,5,5,2023-09-04 17:39:47,64.25,30,0,False,Books,Leisure,1,High School,Own,None
2602,45-54,High,197,215,172,9,2023-07-03 11:06:28,97.31,80,0,False,"Groceries, Books",Backpacker,3,PhD,Own,None
2603,45-54,Low,220,278,152,1,2024-08-25 20:11:53,52.41,62,1,False,"Groceries, Electronics",Unknown,2,Masters Degree,Rent,None
2604,25-34,Low,221,157,97,7,2022-04-07 04:58:42,39.07,53,0,False,Home Goods,Unknown,5,Masters Degree,Own,In-Market for Home
2605,55+,Medium,174,50,7,4,2024-08-09 22:33:34,14.92,58,1,False,"Electronics, Apparel",Unknown,1,PhD,Own,Planning Vacation
2606,45-54,Low,236,141,100,6,2023-01-30 03:59:32,36.61,115,0,True,"Groceries, Books",Leisure,3,Masters Degree,Own,None
2607,25-34,Medium,118,157,111,4,2023-05-23 01:43:18,33.71,37,0,False,"Fitness, Groceries",Solo,4,PhD,Own,Seeking Insurance
2608,45-54,High,46,78,165,6,2022-01-03 04:47:59,108.79,75,0,False,"Electronics, Home Goods",Leisure,5,Bachelors Degree,Rent,None
2609,35-44,Medium,191,137,96,4,2025-04-03 23:37:03,62.35,2,1,False,"Fitness, Home Goods",Unknown,5,Masters Degree,Own,None
2610,55+,Medium,214,19,109,4,2024-08-14 20:04:18,14.3,46,2,False,Apparel,Unknown,5,PhD,Own,In-Market for Home
2611,35-44,Medium,14,213,177,2,2021-11-11 04:30:05,75.11,3,1,False,Electronics,Business,1,PhD,Rent,None
2612,55+,High,124,257,145,6,2024-07-05 12:08:55,107.76,70,1,False,"Fitness, Electronics",Solo,1,Masters Degree,Rent,None
2613,18-24,High,52,41,81,6,2024-10-14 00:16:34,48.08,72,0,False,Apparel,Backpacker,4,Bachelors Degree,Rent,Seeking Insurance
2614,45-54,High,94,299,94,7,2025-03-16 12:29:30,45.76,57,1,False,"Groceries, Electronics",Unknown,5,Masters Degree,Rent,None
2615,45-54,High,176,52,122,9,2024-06-06 00:48:41,111.97,18,1,False,"Fitness, Home Goods",Family,4,High School,Rent,In-Market for Home
2616,25-34,High,59,134,68,4,2023-06-16 18:55:47,87.23,24,0,False,Groceries,Leisure,4,PhD,Own,None
2617,25-34,Medium,236,262,94,1,2024-08-08 22:58:50,59.84,94,0,False,Fitness,Backpacker,2,High School,Own,In-Market for Car
2618,55+,High,38,321,0,2,2021-12-10 08:08:40,75.47,116,0,True,Books,Unknown,5,High School,Own,None
2619,18-24,High,78,298,141,0,2021-07-09 05:16:24,109.11,105,0,True,"Groceries, Electronics",Unknown,3,Masters Degree,Own,None
2620,18-24,Medium,41,245,133,5,2024-12-26 09:57:06,22.57,4,1,False,"Apparel, Groceries",Leisure,3,Bachelors Degree,Rent,Seeking Insurance
2621,35-44,Medium,13,225,60,6,2022-10-21 08:58:14,96.96,49,1,False,Home Goods,Unknown,4,PhD,Own,None
2622,35-44,Medium,170,94,162,4,2023-07-07 10:00:55,55.21,53,0,False,Fitness,Unknown,4,Bachelors Degree,Own,None
2623,45-54,High,12,244,75,2,2024-10-25 06:24:32,100.55,115,0,True,"Apparel, Fitness",Leisure,2,High School,Rent,None
2624,18-24,High,133,147,71,8,2023-02-05 07:40:56,65.74,43,0,False,"Fitness, Apparel",Solo,4,Bachelors Degree,Rent,Planning Vacation
2625,18-24,High,207,254,35,0,2023-06-26 15:32:45,93.42,11,0,False,"Electronics, Apparel",Unknown,1,High School,Own,None
2626,35-44,High,74,264,109,6,2024-04-14 09:20:12,132.9,59,1,False,"Groceries, Electronics",Leisure,5,PhD,Rent,In-Market for Home
2627,45-54,Medium,179,111,65,4,2022-12-02 16:34:40,59.2,85,0,False,"Home Goods, Groceries",Backpacker,5,High School,Rent,None
2628,35-44,Medium,143,29,50,0,2022-06-23 11:11:11,139.98,22,0,False,"Books, Groceries",Solo,2,Masters Degree,Rent,None
2629,55+,High,140,200,110,3,2023-01-10 03:27:31,69.62,108,1,True,Electronics,Unknown,2,Masters Degree,Own,None
2630,25-34,High,145,188,88,9,2021-12-21 19:33:10,93.13,55,1,False,"Home Goods, Books",Unknown,4,Bachelors Degree,Own,Seeking Insurance
2631,25-34,Medium,234,76,33,8,2021-11-19 11:53:02,19.07,118,2,True,Fitness,Leisure,3,PhD,Rent,Seeking Insurance
2632,25-34,High,116,174,21,2,2023-10-30 21:13:28,88.22,113,0,True,"Fitness, Books",Unknown,4,High School,Rent,None
2633,45-54,High,155,260,213,4,2024-04-16 02:26:18,78.71,44,0,False,"Groceries, Fitness",Family,2,PhD,Own,None
2634,55+,Low,217,280,170,8,2023-11-29 07:20:29,53.35,65,1,False,"Apparel, Groceries",Unknown,3,Bachelors Degree,Own,Seeking Insurance
2635,25-34,High,245,195,7,5,2021-10-05 06:23:36,77.53,21,0,False,"Home Goods, Electronics",Backpacker,3,PhD,Own,None
2636,35-44,Medium,181,50,195,2,2024-08-25 20:34:07,75.04,52,0,False,"Groceries, Books",Unknown,2,Masters Degree,Rent,None
2637,18-24,Low,190,250,34,7,2023-05-15 20:21:49,47.26,82,1,False,"Groceries, Home Goods",Backpacker,2,PhD,Rent,In-Market for Car
2638,55+,Medium,120,149,127,10,2021-09-10 05:12:42,39.82,5,0,False,"Fitness, Electronics",Unknown,2,Masters Degree,Rent,None
2639,55+,Low,108,245,104,7,2023-08-19 04:28:43,35.09,7,1,False,"Electronics, Groceries",Backpacker,2,Bachelors Degree,Rent,None
2640,25-34,High,180,262,55,1,2024-02-27 09:44:08,110.29,106,0,True,Books,Backpacker,5,High School,Rent,In-Market for Car
2641,35-44,Low,157,289,184,1,2024-05-27 19:08:58,95.11,72,1,False,"Fitness, Home Goods",Leisure,1,PhD,Rent,In-Market for Home
2642,35-44,Medium,106,89,76,5,2023-07-12 12:09:33,94.58,62,0,False,"Home Goods, Electronics",Unknown,4,High School,Rent,In-Market for Home
2643,18-24,Low,92,284,92,3,2022-11-22 10:57:50,21.27,70,0,False,"Groceries, Apparel",Solo,2,High School,Rent,None
2644,25-34,High,189,156,60,7,2025-04-27 18:49:14,109.44,16,2,False,"Fitness, Home Goods",Backpacker,3,PhD,Own,None
2645,25-34,Medium,171,47,64,6,2021-09-22 07:41:28,54.98,26,0,False,"Books, Home Goods",Backpacker,1,High School,Own,Planning Vacation
2646,18-24,High,85,251,80,4,2025-06-26 17:04:00,102.86,106,0,True,Fitness,Backpacker,3,PhD,Own,None
2647,55+,Medium,19,228,82,0,2022-02-04 12:21:30,62.58,46,0,False,Apparel,Backpacker,1,High School,Own,None
2648,35-44,Medium,77,42,214,6,2023-11-24 19:45:51,62.83,64,1,False,"Apparel, Electronics",Unknown,5,High School,Own,In-Market for Home
2649,18-24,High,217,233,38,6,2022-12-13 14:35:53,107.71,61,1,False,"Groceries, Books",Solo,3,PhD,Own,In-Market for Home
2650,45-54,Medium,80,7,72,2,2023-02-13 10:01:30,25.26,36,1,False,"Books, Home Goods",Unknown,1,Masters Degree,Rent,None
2651,45-54,Low,173,147,144,9,2023-07-15 02:49:44,32.48,74,1,False,"Fitness, Books",Backpacker,3,Bachelors Degree,Rent,None
2652,45-54,Medium,79,83,101,2,2022-09-17 17:04:32,47.8,46,0,False,Groceries,Family,2,Bachelors Degree,Own,In-Market for Car
2653,45-54,Low,49,16,53,4,2022-01-31 08:46:38,50.85,74,0,False,Books,Business,5,PhD,Rent,None
2654,18-24,High,149,208,142,2,2022-05-28 15:30:38,65.7,62,0,False,"Fitness, Books",Unknown,1,Bachelors Degree,Own,None
2655,18-24,Low,257,36,150,6,2024-04-26 12:07:58,67.9,99,0,False,"Home Goods, Groceries",Family,1,PhD,Rent,None
2656,35-44,Medium,225,233,152,8,2025-01-01 06:08:36,59.13,11,1,False,Books,Solo,4,Bachelors Degree,Rent,None
2657,18-24,Low,83,249,119,7,2024-04-24 00:04:05,54.63,5,1,False,Groceries,Solo,1,High School,Rent,None
2658,35-44,High,83,257,44,8,2024-08-20 11:04:09,131.14,102,0,True,Books,Business,1,Masters Degree,Own,None
2659,18-24,High,36,175,176,2,2021-07-14 21:17:41,86.64,10,0,False,Apparel,Backpacker,2,PhD,Rent,Planning Vacation
2660,55+,Low,170,179,143,0,2025-03-22 12:39:14,21.21,55,0,False,Groceries,Family,4,Bachelors Degree,Own,None
2661,25-34,High,197,114,22,0,2024-09-02 05:51:53,95.88,24,0,False,"Books, Groceries",Family,2,PhD,Rent,None
2662,45-54,High,147,322,171,8,2021-10-17 19:32:14,56.04,37,0,False,"Groceries, Fitness",Backpacker,1,Masters Degree,Own,In-Market for Home
2663,55+,Medium,69,99,82,2,2021-10-05 03:39:18,43.82,50,0,False,Groceries,Leisure,2,Bachelors Degree,Own,None
2664,18-24,Medium,236,221,77,2,2023-05-22 11:45:44,54.85,86,1,False,"Groceries, Books",Business,2,High School,Own,None
2665,45-54,Low,62,122,97,3,2023-06-13 04:29:43,32.66,79,0,False,"Apparel, Home Goods",Unknown,5,High School,Own,None
2666,18-24,High,95,230,101,6,2024-05-08 21:31:51,121.95,10,0,False,Books,Unknown,3,PhD,Own,In-Market for Car
2667,18-24,Low,71,229,1,0,2023-02-01 23:33:36,27.93,60,0,False,"Apparel, Fitness",Unknown,1,Bachelors Degree,Rent,None
2668,25-34,Medium,123,157,75,7,2025-02-19 13:26:30,30.6,55,0,False,"Groceries, Books",Unknown,4,PhD,Rent,Seeking Insurance
2669,45-54,Low,163,103,169,3,2024-07-07 00:09:48,72.0,62,0,False,"Fitness, Apparel",Backpacker,5,High School,Own,In-Market for Home
2670,25-34,High,253,270,168,6,2024-01-24 11:04:43,122.11,65,4,False,Books,Unknown,5,PhD,Rent,None
2671,25-34,Medium,173,32,167,3,2023-09-09 12:41:47,47.53,10,0,False,"Apparel, Home Goods",Unknown,4,High School,Rent,None
2672,45-54,Medium,240,253,156,3,2024-09-20 09:53:42,31.17,77,2,False,"Groceries, Apparel",Unknown,4,PhD,Rent,None
2673,55+,Low,43,211,134,0,2021-12-30 08:54:19,50.47,37,0,False,Electronics,Solo,5,Masters Degree,Own,None
2674,25-34,Low,83,279,84,3,2022-03-25 09:32:48,42.42,28,0,False,"Groceries, Apparel",Solo,5,PhD,Own,None
2675,25-34,High,95,223,42,0,2023-10-24 04:28:41,114.88,2,2,False,"Home Goods, Apparel",Unknown,3,Bachelors Degree,Own,None
2676,18-24,Low,146,90,171,0,2024-09-14 02:33:44,45.17,96,0,False,Apparel,Family,1,Masters Degree,Own,None
2677,45-54,Low,95,269,159,0,2022-08-31 00:24:00,39.69,50,0,False,Home Goods,Leisure,5,High School,Rent,None
2678,25-34,Low,77,202,103,4,2021-08-08 14:33:38,41.5,75,2,False,Groceries,Unknown,2,Masters Degree,Own,None
2679,45-54,High,42,255,51,8,2023-03-04 18:40:44,107.13,44,0,False,Groceries,Business,4,High School,Rent,None
2680,55+,High,57,51,18,2,2023-10-09 08:40:34,90.46,48,0,False,Fitness,Business,5,Bachelors Degree,Own,None
2681,55+,High,16,140,112,6,2021-12-19 00:49:52,100.87,78,0,False,Apparel,Unknown,5,PhD,Rent,None
2682,25-34,Low,52,207,46,0,2024-01-04 00:51:18,32.73,108,0,True,Apparel,Unknown,4,High School,Rent,None
2683,18-24,Medium,58,280,173,1,2024-08-12 09:47:05,23.58,48,0,False,"Apparel, Books",Unknown,2,Bachelors Degree,Own,In-Market for Home
2684,55+,Low,112,210,61,5,2023-07-19 04:25:58,10.0,104,0,True,Electronics,Backpacker,4,PhD,Own,In-Market for Car
2685,18-24,Medium,230,19,66,10,2023-09-03 11:08:37,64.84,60,0,False,Fitness,Business,4,High School,Own,None
2686,55+,Low,23,19,146,1,2024-10-11 06:21:14,21.07,108,1,True,"Groceries, Apparel",Unknown,5,Bachelors Degree,Own,None
2687,25-34,Medium,48,192,138,4,2022-06-14 03:45:17,30.14,25,4,False,"Groceries, Apparel",Unknown,5,High School,Rent,None
2688,18-24,High,124,87,63,3,2022-04-29 11:20:20,85.84,94,1,False,"Books, Electronics",Business,5,PhD,Own,None
2689,18-24,Low,42,212,50,0,2021-10-31 10:58:59,58.18,91,0,False,"Books, Apparel",Leisure,3,High School,Own,Seeking Insurance
2690,55+,Medium,116,131,4,2,2022-10-05 14:14:50,49.81,81,0,False,Groceries,Leisure,2,High School,Own,In-Market for Car
2691,18-24,High,234,230,52,3,2025-06-23 08:01:31,115.54,76,4,False,Fitness,Leisure,2,High School,Own,None
2692,25-34,Low,260,192,13,10,2023-09-01 20:54:44,48.79,64,0,False,"Books, Home Goods",Backpacker,3,PhD,Rent,In-Market for Car
2693,55+,Medium,97,222,131,6,2022-08-02 12:07:16,28.34,60,0,False,Books,Leisure,1,PhD,Own,None
2694,25-34,Low,137,105,45,6,2025-05-28 23:15:15,19.93,90,0,False,"Home Goods, Groceries",Unknown,2,Bachelors Degree,Rent,In-Market for Home
2695,35-44,Medium,139,17,163,7,2023-05-25 23:35:25,70.39,96,0,False,Apparel,Unknown,5,PhD,Rent,None
2696,35-44,High,170,324,151,4,2021-09-30 10:43:22,145.72,26,0,False,Apparel,Unknown,1,PhD,Own,None
2697,55+,Low,146,79,55,7,2025-04-21 19:19:03,18.08,103,0,True,"Apparel, Groceries",Business,4,Bachelors Degree,Own,Planning Vacation
2698,35-44,High,187,294,66,0,2023-08-02 07:28:39,161.55,44,4,False,Apparel,Leisure,5,High School,Rent,None
2699,35-44,High,162,120,177,5,2023-06-10 16:23:25,121.35,66,0,False,"Books, Groceries",Unknown,3,High School,Own,None
2700,45-54,High,59,316,139,3,2024-10-02 18:29:09,64.63,116,0,True,Home Goods,Unknown,1,PhD,Own,None
2701,18-24,High,162,193,106,8,2023-11-27 19:07:52,92.15,104,0,True,"Groceries, Home Goods",Family,1,PhD,Rent,None
2702,55+,Low,194,268,40,9,2022-07-28 09:32:17,59.58,68,2,False,"Home Goods, Electronics",Family,1,Masters Degree,Own,None
2703,35-44,Medium,62,102,171,4,2023-04-26 19:54:40,37.5,101,2,True,"Books, Apparel",Family,1,PhD,Rent,None
2704,18-24,High,99,57,147,5,2024-12-27 15:16:27,83.74,112,1,True,"Home Goods, Apparel",Leisure,3,Bachelors Degree,Own,None
2705,35-44,High,105,110,156,4,2023-12-08 01:01:25,105.97,65,0,False,"Fitness, Electronics",Solo,1,High School,Rent,None
2706,55+,Low,67,277,27,1,2023-03-31 21:24:41,10.0,101,0,True,"Books, Groceries",Backpacker,2,PhD,Own,In-Market for Car
2707,25-34,Medium,36,200,135,9,2024-06-15 08:32:54,45.25,86,0,False,"Apparel, Fitness",Unknown,5,Bachelors Degree,Rent,Planning Vacation
2708,55+,High,172,222,49,4,2022-11-10 03:59:28,83.7,30,3,False,Groceries,Unknown,5,Bachelors Degree,Own,In-Market for Home
2709,18-24,High,229,154,54,6,2021-11-06 02:55:23,92.07,53,0,False,Books,Unknown,1,Bachelors Degree,Rent,In-Market for Car
2710,18-24,Medium,46,32,55,7,2021-09-29 13:00:55,61.26,66,0,False,"Groceries, Home Goods",Leisure,4,Bachelors Degree,Own,In-Market for Home
2711,55+,Medium,18,110,73,9,2024-07-13 13:33:11,19.65,103,1,True,Apparel,Unknown,2,PhD,Own,None
2712,45-54,Low,90,166,172,5,2024-10-17 04:50:09,29.25,82,0,False,"Books, Fitness",Unknown,4,High School,Rent,None
2713,45-54,Low,203,48,146,4,2024-02-14 02:22:47,41.4,43,0,False,"Electronics, Groceries",Business,2,PhD,Own,In-Market for Home
2714,18-24,Medium,149,294,63,3,2025-06-22 11:18:38,43.13,6,0,False,Electronics,Business,5,Masters Degree,Own,None
2715,25-34,Low,70,217,25,5,2024-06-20 02:56:27,34.0,47,1,False,Groceries,Unknown,1,PhD,Rent,In-Market for Home
2716,18-24,Low,62,49,156,5,2022-09-11 17:51:16,32.97,45,1,False,"Apparel, Books",Leisure,2,Masters Degree,Rent,None
2717,45-54,Low,73,142,158,3,2023-10-28 09:15:24,10.0,83,0,False,Fitness,Solo,2,High School,Rent,In-Market for Home
2718,45-54,Medium,84,140,74,7,2023-11-13 07:54:21,60.86,72,0,False,"Electronics, Home Goods",Solo,4,Masters Degree,Own,None
2719,35-44,High,140,61,189,12,2022-02-28 19:50:33,114.09,12,0,False,"Electronics, Groceries",Leisure,5,Masters Degree,Rent,None
2720,25-34,Medium,69,20,167,6,2023-09-26 06:26:48,49.19,13,0,False,"Home Goods, Electronics",Unknown,3,Masters Degree,Own,None
2721,55+,Low,126,266,72,5,2024-06-15 19:58:52,48.8,33,0,False,"Apparel, Electronics",Backpacker,5,High School,Own,In-Market for Car
2722,45-54,High,203,293,201,7,2023-10-21 11:21:19,58.87,110,0,True,Fitness,Backpacker,4,Masters Degree,Rent,None
2723,18-24,Medium,155,145,63,5,2023-07-03 21:20:24,40.78,104,0,True,"Fitness, Books",Backpacker,3,High School,Own,None
2724,25-34,Medium,62,94,33,8,2025-01-09 18:25:29,46.19,73,1,False,Home Goods,Business,3,Masters Degree,Rent,In-Market for Car
2725,35-44,High,13,59,149,1,2022-09-12 20:56:21,94.88,42,3,False,"Books, Groceries",Business,5,High School,Rent,Planning Vacation
2726,18-24,Medium,57,97,96,7,2024-11-17 09:03:21,72.65,105,0,True,Books,Business,1,High School,Rent,None
2727,35-44,Low,95,255,138,6,2025-05-09 11:07:58,58.26,27,1,False,"Fitness, Groceries",Leisure,2,PhD,Rent,In-Market for Home
2728,55+,High,54,147,76,7,2024-06-06 03:25:33,61.69,17,0,False,Home Goods,Unknown,1,High School,Rent,None
2729,25-34,High,196,208,74,1,2023-03-10 19:26:27,64.85,61,0,False,Books,Unknown,4,Masters Degree,Own,None
2730,35-44,Low,237,123,214,5,2025-01-04 19:54:32,42.04,13,4,False,Books,Family,2,Bachelors Degree,Own,None
2731,35-44,Low,90,36,219,6,2023-04-22 11:58:06,72.4,119,0,True,"Apparel, Home Goods",Solo,4,Masters Degree,Rent,None
2732,35-44,Low,220,62,165,0,2023-12-08 06:19:12,71.28,6,0,False,Electronics,Leisure,4,Bachelors Degree,Own,None
2733,18-24,Medium,94,229,95,5,2024-10-21 04:52:13,18.61,115,0,True,Home Goods,Unknown,3,Bachelors Degree,Own,None
2734,55+,Low,163,261,147,11,2023-09-24 21:30:36,23.82,23,0,False,Books,Business,5,Masters Degree,Rent,None
2735,45-54,High,234,291,106,6,2021-07-11 01:14:04,50.19,106,1,True,"Apparel, Electronics",Solo,4,Masters Degree,Rent,In-Market for Home
2736,55+,Medium,223,103,96,4,2023-02-11 02:09:13,20.05,35,0,False,Electronics,Unknown,2,Bachelors Degree,Rent,None
2737,25-34,Low,253,228,57,6,2021-10-07 22:10:22,12.23,87,0,False,"Books, Electronics",Family,3,Masters Degree,Own,None
2738,35-44,Medium,184,65,220,2,2024-08-10 02:14:41,91.66,12,0,False,"Books, Home Goods",Unknown,1,High School,Rent,None
